date,month_num,weekday,ai_platform,ai_model_version,active_users,new_users,churned_users,daily_churn_rate,retention_rate,user_id,query_type,input_text,input_text_length,response_tokens,topic_category,user_rating,user_experience_score,session_duration_sec,device_type,language,response_accuracy,response_speed_sec,response_time_category,correction_needed,user_return_frequency,customer_support_interactions,region,query_type_general,query_type_technical
2024-06-14,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,044ecaf9-3f42-4ca9-97c7-74285e2291d6,0,How to implement REST APIs in Python?,7,500,Implementation Help,5,2.14,20,0,de,0.9464,0.99,1,1,3,1,Djibouti,1,0
2024-06-14,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,0817e6d9-c5b3-405f-9b25-381f9d4092e1,1,Explain SQL optimization algorithm,4,406,Algorithm Explanation,4,1.74,28,1,de,0.8729,1.01,1,0,7,2,Micronesia,0,1
2024-06-14,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,b95c47f9-dce8-4f6a-bca2-caf10f4cc47f,1,Explain REST APIs algorithm,4,423,Algorithm Explanation,5,2.14,38,0,fr,0.8712,1.2,1,0,4,2,Cape Verde,0,1
2024-06-14,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,878146b8-f797-4970-b7ab-b6e89283e97e,1,Explain SQL optimization algorithm,4,453,Algorithm Explanation,5,2.14,56,1,es,0.9365,1.24,1,1,3,2,Tajikistan,0,1
2024-06-14,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,31120aaa-db15-4c55-a985-2e180ef4def1,1,Debug this error in neural networks:,6,419,Debugging,4,1.74,20,1,zh,0.8993,1.24,1,1,10,1,Paraguay,0,1
2024-06-14,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,39bfb457-0567-482e-9160-06a4f17b0a14,0,How to implement neural networks in Python?,7,144,Implementation Help,5,2.14,23,2,es,0.9399,1,1,1,6,2,Madagascar,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,33a24fcc-490e-4ce6-ba7a-31b805ae805b,0,Write a blog post about climate change,7,351,Content Creation,3,0.83,6,1,de,0.7448,3.36,0,0,10,3,Spain,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,6e1dee97-343d-40ca-b173-05ed358aae1c,0,What are the best practices for climate change?,8,375,Best Practices,4,1.23,34,0,de,0.7663,3.36,0,0,2,3,Samoa,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,875c8743-6e40-4636-bb0f-e35e3462a497,0,Draft a professional email about climate change,7,208,Professional Writing,5,1.63,8,1,es,0.7168,3.18,0,0,6,1,Slovakia (Slovak Republic),1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,986c3087-6b16-45cf-9d07-2477f9f42fc8,0,What are the best practices for climate change?,8,484,Best Practices,4,1.23,17,0,es,0.7377,3.16,0,0,10,2,United States of America,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,e321d830-c973-477e-914a-98c4e4c65835,0,Draft a professional email about personal finance,7,121,Professional Writing,3,0.83,37,3,fr,0.7983,3.23,0,0,4,3,Marshall Islands,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,27cc940d-0c83-450e-a8f0-6e4375a25ddc,0,What are the best practices for personal finance?,8,385,Best Practices,4,1.23,35,0,es,0.7763,3.22,0,0,3,3,Morocco,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,57b835f5-bf5a-4f87-81d5-6d9159d14fdc,0,Explain personal finance in simple terms,6,208,Education,3,0.83,40,2,en,0.7439,3.37,0,0,8,3,Madagascar,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,20967331-fb76-4108-ae2e-70d160534957,0,Explain AI ethics in simple terms,6,93,Education,5,1.63,30,0,es,0.7228,3.28,0,0,8,3,Nauru,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,c9c6995d-b4f9-4465-a92f-3e2a4f6200c3,0,What are the best practices for climate change?,8,199,Best Practices,5,1.63,9,1,en,0.7737,3.38,0,0,5,2,Cameroon,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,e0f899f5-1ff1-4b4d-b9ed-99d4169b0bf5,0,What are the best practices for personal finance?,8,173,Best Practices,4,1.23,16,0,zh,0.7635,3.24,0,0,1,2,Honduras,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,fee1a346-75ec-4bd5-91fa-b17dd4ef1b55,0,Explain AI ethics in simple terms,6,305,Education,4,1.23,11,0,es,0.7126,3.28,0,0,8,2,Croatia,1,0
2024-07-27,7,Saturday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,aa4f9d44-80f9-48c0-a209-a6767dc4ac28,0,Explain personal finance in simple terms,6,230,Education,5,1.63,36,0,zh,0.7099,3.19,0,0,4,2,Pakistan,1,0
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,3b0defff-dfdd-497f-bda5-50b1bd011ab4,1,Debug this error in neural networks:,6,293,Debugging,5,2.06,50,1,de,0.8402,1.36,1,0,6,1,Norway,0,1
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,0267570a-3007-4041-b168-1aa8376781ae,1,Optimize this REST APIs code:,5,402,Code Optimization,4,1.66,48,1,zh,0.8374,1.62,1,0,5,0,Saint Kitts and Nevis,0,1
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,30150967-dad3-4ba6-9c41-dd73e24bf381,1,Explain SQL optimization algorithm,4,261,Algorithm Explanation,5,2.06,40,0,es,0.8419,1.43,1,0,2,0,Portugal,0,1
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,9d8786c2-d46f-40e7-bf9f-51bc23ba53fa,0,How to implement REST APIs in Python?,7,307,Implementation Help,5,2.06,42,0,zh,0.8392,1.44,1,0,5,0,Syrian Arab Republic,1,0
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,028aa7fc-9da3-400b-9fc8-ba846fb21b1c,1,Explain neural networks algorithm,4,361,Algorithm Explanation,5,2.06,45,0,de,0.8937,1.59,1,0,6,3,Brunei Darussalam,0,1
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,ee8d269c-0cae-42f4-acb7-efed340824fe,1,Explain neural networks algorithm,4,69,Algorithm Explanation,5,2.06,25,0,de,0.9244,1.3,1,1,9,3,Belarus,0,1
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,cd84104a-d047-4751-9000-5f4729c19489,1,Optimize this SQL optimization code:,5,238,Code Optimization,5,2.06,37,0,en,0.8992,1.36,1,0,6,3,Ukraine,0,1
2024-02-25,2,Sunday,DeepSeek,DeepSeek-Chat 1.5,1250000,125000,25000,0.02,0.95,23a06d95-42f7-4941-a536-badeded1d81b,1,Debug this error in neural networks:,6,468,Debugging,5,2.06,21,1,zh,0.8894,1.57,1,0,10,1,United States Virgin Islands,0,1
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,f665d6a5-cb7a-4a1a-9e1f-968dea588a5a,0,Explain personal finance in simple terms,6,163,Education,4,1.05,30,1,en,0.7895,4.57,0,0,8,2,Poland,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,bc6973c2-18ad-4024-a2fc-cdf393f1dd8d,0,Write a blog post about personal finance,7,185,Content Creation,5,1.45,31,0,zh,0.7948,4.32,0,0,9,0,South Georgia and the South Sandwich Islands,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,c2a73d6f-7e05-468f-8b5b-734177c6a341,0,Draft a professional email about personal finance,7,475,Professional Writing,4,1.05,38,0,es,0.8615,4.6,0,0,5,0,Cyprus,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,44d56145-9d83-4a7a-9ed7-ed8a9084a72e,0,What are the best practices for climate change?,8,466,Best Practices,3,0.65,36,0,de,0.8364,4.4,0,0,3,3,United Arab Emirates,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,cd185569-d341-433b-824e-e0caa374a800,0,What are the best practices for AI ethics?,8,473,Best Practices,4,1.05,33,0,zh,0.8433,4.25,0,0,7,3,Bahrain,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,a93319a0-03a6-4511-b737-ffd8881a41fb,0,Explain personal finance in simple terms,6,354,Education,4,1.05,28,0,de,0.8638,4.3,0,1,3,0,Spain,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,830ae0ee-5000-4368-8209-8ba5bb970479,0,Draft a professional email about AI ethics,7,423,Professional Writing,3,0.65,33,0,es,0.7685,4.38,0,0,2,3,Armenia,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,e32926ac-c589-4b9b-b716-2416bf222163,0,Explain personal finance in simple terms,6,392,Education,5,1.45,6,1,de,0.7724,4.4,0,0,1,0,Slovakia (Slovak Republic),1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,1724688d-ff8c-4b4a-85d2-8e4c086da8c5,0,What are the best practices for climate change?,8,366,Best Practices,5,1.45,19,0,en,0.8448,4.58,0,0,5,0,Eritrea,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,62c150cc-75fb-4dac-b2cb-d29a81d2053e,0,Draft a professional email about personal finance,7,447,Professional Writing,5,1.45,37,0,de,0.8666,4.51,0,0,10,0,Chile,1,0
2024-06-29,6,Saturday,ChatGPT,GPT-4-turbo,650000,32500,32500,0.05,0.95,db1bb160-63c3-41a9-8558-6ccd4a75abd0,0,Draft a professional email about personal finance,7,443,Professional Writing,5,1.45,26,2,zh,0.814,4.43,0,0,4,1,Mozambique,1,0
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,6d62a519-ef94-4caa-acd8-5d029728d44c,0,How to implement neural networks in Python?,7,470,Implementation Help,5,2,11,1,zh,0.9153,1.98,1,0,5,0,Isle of Man,1,0
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,beafa976-eb80-45cc-93fa-aa83ff99e293,1,Debug this error in neural networks:,6,352,Debugging,5,2,39,0,de,0.9843,1.71,1,0,3,2,Belize,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,1535c64e-974b-41ad-93e4-cf05b6be1cef,0,How to implement SQL optimization in Python?,7,386,Implementation Help,5,2,46,0,fr,0.97,1.97,1,0,3,0,Western Sahara,1,0
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,6a289484-7767-44e7-a55b-95f89e4b2975,1,Optimize this SQL optimization code:,5,154,Code Optimization,5,2,37,0,es,0.8502865606485812,1.92,1,0,8,0,Togo,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,8c65fe4a-25af-4efe-b1ed-3baaebf688c1,1,Optimize this neural networks code:,5,258,Code Optimization,5,2,55,1,fr,0.9534,1.72,1,0,10,1,Svalbard & Jan Mayen Islands,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,e6eda85f-c297-447c-bebd-1aab5bf3be69,1,Explain neural networks algorithm,4,108,Algorithm Explanation,5,2,24,0,de,0.9731,1.92,1,0,8,0,Burundi,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,1939da11-9825-4044-a6f7-4063d9b51aa4,1,Debug this error in neural networks:,6,419,Debugging,5,2,17,0,zh,0.99,2.08,1,0,4,1,Netherlands Antilles,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,1c46362b-a1be-4d53-b52d-47e6b8727a2c,0,How to implement SQL optimization in Python?,7,231,Implementation Help,5,2,28,0,fr,0.9817,1.79,1,0,7,0,Moldova,1,0
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,6a289484-7767-44e7-a55b-95f89e4b2975,0,How to implement REST APIs in Python?,7,282,Implementation Help,4,1.6,21,1,en,0.8502865606485812,1.84,1,0,4,1,Poland,1,0
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,35f757ce-3b7e-418b-b254-fabf20448b9a,1,Debug this error in SQL optimization:,6,241,Debugging,5,2,23,0,fr,0.9432,1.76,1,0,2,0,Saint Vincent and the Grenadines,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,e3f9a9cb-1e7c-4a1e-b792-cfe78cdfc5ed,1,Debug this error in SQL optimization:,6,442,Debugging,5,2,16,0,fr,0.9718,2,1,0,10,2,Egypt,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,b5b054ff-f29b-4091-9527-805868cb6515,1,Explain SQL optimization algorithm,4,280,Algorithm Explanation,4,1.6,14,1,fr,0.8502865606485812,1.9,1,0,10,2,Heard Island and McDonald Islands,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,79bad3bc-6314-4ea2-99f0-5ac09b160c57,1,Optimize this REST APIs code:,5,67,Code Optimization,5,2,21,1,en,0.9365,1.79,1,0,5,2,Antigua and Barbuda,0,1
2024-11-01,11,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,c178a9dd-6f89-46a0-a8f6-a08d59f7686a,0,How to implement REST APIs in Python?,7,261,Implementation Help,5,2,34,2,de,0.9867,1.9,1,0,10,2,Georgia,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,092c9790-e203-4dfe-b2f1-65f56ca91345,0,What are the best practices for AI ethics?,8,143,Best Practices,3,0.68,16,0,fr,0.7301,3.93,0,0,7,1,Lao People's Democratic Republic,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,8f76977d-a6b5-4769-9bda-869a3ad53c00,0,Write a blog post about personal finance,7,62,Content Creation,5,1.48,11,0,fr,0.7537,3.98,0,0,10,3,Macao,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,49ea8172-774a-4a2e-aa75-222449b29270,0,Explain AI ethics in simple terms,6,208,Education,3,0.68,37,0,en,0.7197,3.93,0,1,8,2,Benin,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,114559b3-ec44-4960-87e0-259d13e3ed65,0,Explain climate change in simple terms,6,499,Education,5,1.48,35,1,fr,0.7903,4.04,0,0,9,3,Indonesia,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,5062dfaa-cdbd-4184-aadf-2b7fa64ef001,0,Draft a professional email about AI ethics,7,182,Professional Writing,4,1.08,27,1,zh,0.7317,4.15,0,0,6,1,Finland,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,3ad0e570-282e-4e02-8734-b1425459734f,0,Explain climate change in simple terms,6,275,Education,3,0.68,27,1,en,0.7778,4.07,0,0,8,2,Romania,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,c0d626e5-2281-42d2-a614-0cbcc997bb74,0,Write a blog post about climate change,7,274,Content Creation,3,0.68,34,0,en,0.7025,3.9,0,0,5,3,North Macedonia,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,493cbd90-2a6a-433b-94b7-5c9d1762637a,0,Write a blog post about AI ethics,7,235,Content Creation,3,0.68,24,0,en,0.6972,4.04,0,0,4,3,Saint Barthelemy,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,9f316f64-8664-4284-89b4-08e9ba1fcea1,0,Explain AI ethics in simple terms,6,111,Education,5,1.48,13,0,fr,0.7363,4.1,0,0,7,2,Kuwait,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,926f77c3-3669-497c-b927-2078297bd302,0,Explain AI ethics in simple terms,6,160,Education,4,1.08,19,1,en,0.7148,4.16,0,0,8,2,Colombia,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,2cc7bde9-2390-418c-99e2-b2ddf1bd4d5e,0,Write a blog post about AI ethics,7,323,Content Creation,4,1.08,8,0,de,0.7084,4.02,0,0,9,0,Bouvet Island (Bouvetoya),1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,53190bb8-4d70-46c8-9faf-34c870994075,0,Write a blog post about personal finance,7,103,Content Creation,4,1.08,23,2,en,0.7838,3.89,0,0,5,3,Guinea-Bissau,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,57ff9ebc-f165-482e-ae1e-05db932c216f,0,Write a blog post about AI ethics,7,56,Content Creation,3,0.68,29,0,de,0.7647,4.11,0,0,6,1,Colombia,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,2820c5e3-9015-43cf-8f5e-5ea594d401e3,0,Draft a professional email about climate change,7,128,Professional Writing,4,1.08,16,0,de,0.7395,4.14,0,0,9,0,Tajikistan,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,e60f98b1-918a-4098-bbe3-0253ed5fe357,0,Explain personal finance in simple terms,6,215,Education,3,0.68,25,0,es,0.7629,3.98,0,0,10,0,Venezuela,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,3ad0e570-282e-4e02-8734-b1425459734f,0,Draft a professional email about AI ethics,7,486,Professional Writing,5,1.48,21,1,en,0.7619,4.13,0,0,9,2,Uganda,1,0
2024-09-06,9,Friday,ChatGPT,GPT-4-turbo,500000,25000,25000,0.05,0.95,9b92caef-96f3-4b79-a33c-fac52da90648,0,Write a blog post about AI ethics,7,187,Content Creation,5,1.48,22,0,es,0.7916,3.89,0,0,8,3,Rwanda,1,0
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,d9a061ac-0d05-4e3f-9c3a-a598b9cc688a,1,Debug this error in SQL optimization:,6,473,Debugging,4,1.58,39,1,es,0.9061,1.81,1,0,10,1,Italy,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,94efa983-7df0-421e-b58f-9f81f7e28342,1,Debug this error in neural networks:,6,111,Debugging,4,1.58,13,2,de,0.9101,2.02,1,0,7,1,Kenya,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,ee15e632-90d9-4874-9ff1-13d5d89c4323,1,Optimize this REST APIs code:,5,52,Code Optimization,5,1.98,46,2,zh,0.9043,1.83,1,0,5,2,Belgium,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,046dda96-4b03-4a5d-bbc4-b3f081fd4f9e,1,Optimize this SQL optimization code:,5,490,Code Optimization,5,1.98,57,1,fr,0.9231,2.09,1,0,8,1,Jersey,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,be75f4c4-89af-4e48-8045-5527c63f1790,0,How to implement SQL optimization in Python?,7,356,Implementation Help,4,1.58,48,0,de,0.9531,1.79,1,0,9,1,United States Minor Outlying Islands,1,0
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,ca80e5c5-0962-43dd-a86e-b4018541f092,1,Debug this error in neural networks:,6,383,Debugging,5,1.98,17,1,en,0.9184,1.88,1,0,5,1,Bouvet Island (Bouvetoya),0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,79f1df87-b421-4d0d-8fa5-2d3201ec443c,1,Debug this error in SQL optimization:,6,230,Debugging,5,1.98,30,1,es,0.9196,1.94,1,0,5,0,Honduras,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,42c5a839-c440-47c7-8e09-95023640fa68,1,Optimize this neural networks code:,5,447,Code Optimization,5,1.98,35,0,es,0.9494,2,1,0,9,2,Chad,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,b7287cf3-4b2f-4392-a9ca-3761129e0de3,1,Optimize this SQL optimization code:,5,224,Code Optimization,4,1.58,32,1,en,0.9294,2.09,1,0,10,2,Philippines,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,27bb85ea-9a75-472c-ae80-7efdb79f0279,0,How to implement neural networks in Python?,7,193,Implementation Help,5,1.98,50,0,zh,0.8997,1.86,1,0,8,0,Iraq,1,0
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,2d61df05-2b8f-4fdc-9d77-f9e98682af1a,0,How to implement neural networks in Python?,7,97,Implementation Help,5,1.98,15,0,de,0.9124,1.81,1,0,10,1,Palau,1,0
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,e6b79792-f572-4904-a369-6d175c9577e9,1,Explain neural networks algorithm,4,346,Algorithm Explanation,5,1.98,17,1,fr,0.9574,2.05,1,0,7,3,Senegal,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,96bf954b-68d8-4751-9d74-66bd47caad3d,1,Explain neural networks algorithm,4,225,Algorithm Explanation,5,1.98,58,0,en,0.8862,1.94,1,1,2,3,Guatemala,0,1
2024-06-28,6,Friday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,242b0132-415a-4179-8403-bf1dc23e7f8c,1,Debug this error in REST APIs:,6,146,Debugging,5,1.98,13,0,de,0.944,1.75,1,1,3,3,Haiti,0,1
2023-08-28,8,Monday,ChatGPT,GPT-4-turbo,1150000,57500,57500,0.05,0.95,29fbb36b-db7f-4497-9b4a-ada496d5df13,0,Explain climate change in simple terms,6,144,Education,4,1.33,13,2,zh,0.8129,2.82,1,1,3,1,Puerto Rico,1,0
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,1d406be6-3e26-43d1-8abb-80ce803e5a59,1,Debug this error in neural networks:,6,257,Debugging,5,2.03,36,1,de,0.8824,1.87,1,0,3,0,Dominican Republic,0,1
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,780711de-14c2-43c4-8359-bd0cbfb7fffb,1,Explain REST APIs algorithm,4,472,Algorithm Explanation,5,2.03,55,1,es,0.8502865606485812,1.74,1,0,7,1,Saint Helena,0,1
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,921bdbe1-67fe-455e-8cff-b8fa760a64ac,0,How to implement REST APIs in Python?,7,459,Implementation Help,4,1.63,18,0,fr,0.9769,1.62,1,0,10,3,Central African Republic,1,0
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,aed362cb-e10c-4731-9730-572009ffb801,1,Explain neural networks algorithm,4,445,Algorithm Explanation,5,2.03,11,0,en,0.9476,1.51,1,0,8,1,Djibouti,0,1
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,482c4925-5674-4ebe-be50-ed73d1cdf3cf,1,Debug this error in REST APIs:,6,86,Debugging,5,2.03,40,0,de,0.9528,1.8,1,0,9,3,Saint Martin,0,1
2024-08-18,8,Sunday,DeepSeek,DeepSeek-Chat 1.5,2150000,215000,43000,0.02,0.95,e921088a-501d-48e8-b29c-2c49d52a6571,1,Debug this error in neural networks:,6,285,Debugging,5,2.03,17,0,zh,0.9664,1.63,1,0,2,0,Gambia,0,1
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,2b52563c-6979-497d-9198-48ced88727b2,0,Draft a professional email about climate change,7,116,Professional Writing,3,1.05,30,0,zh,0.7084,2.39,1,0,6,0,Haiti,1,0
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,a36752ab-0b5d-4e6c-8ad4-bc9023b9e87a,0,What are the best practices for climate change?,8,254,Best Practices,5,1.85,27,0,es,0.7042,2.3,1,0,8,0,Bhutan,1,0
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,a11ee98b-54e0-4fd2-96ee-373f90796501,0,Write a blog post about AI ethics,7,154,Content Creation,4,1.45,25,2,zh,0.7,2.37,1,1,10,2,Iran,1,0
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,e93b36fa-b09c-4fe9-b85c-58b89c539997,0,What are the best practices for climate change?,8,364,Best Practices,5,1.85,19,1,es,0.747,2.31,1,1,2,2,Paraguay,1,0
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,e5a8aea3-d8d5-4c0c-8692-8583e7fada70,0,Write a blog post about AI ethics,7,149,Content Creation,4,1.45,5,0,fr,0.7508,2.12,1,0,3,3,Slovenia,1,0
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,9f78445a-b2f0-44d7-83a0-d6449232d7d3,0,Draft a professional email about AI ethics,7,157,Professional Writing,3,1.05,28,1,fr,0.7659,2.09,1,1,8,2,Gambia,1,0
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,f22c4066-f816-4fbe-a430-517b42fe9325,0,Draft a professional email about personal finance,7,204,Professional Writing,3,1.05,38,0,en,0.6985,2.26,1,0,5,0,Czech Republic,1,0
2024-11-05,11,Tuesday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,affe2323-f521-42c8-85ba-9d1ab64ac1e2,0,Draft a professional email about AI ethics,7,427,Professional Writing,5,1.85,27,0,fr,0.7073,2.32,1,0,6,3,Monaco,1,0
